Id,Weekly_Sales
10_85_2013-04-05,2875.4528000000005
10_85_2013-04-12,2848.765699999999
10_85_2013-04-19,2913.505
10_85_2013-04-26,2940.6760999999997
10_85_2013-05-03,3503.945699999997
10_85_2013-05-10,3574.4592
10_85_2013-05-17,3525.5391
10_85_2013-05-24,3448.8670999999995
10_85_2013-05-31,3352.1304000000005
10_85_2013-06-07,3484.4274999999993
10_85_2013-06-14,3506.1271000000015
10_85_2013-06-21,3424.379300000002
10_85_2013-06-28,3401.241000000003
10_85_2013-07-05,3464.6738999999984
10_85_2013-07-12,3580.8250000000007
10_85_2013-07-19,3519.9916000000003
10_85_2013-07-26,3435.038100000001
10_87_2012-11-02,29371.927700000004
10_87_2012-11-09,29551.4799
10_87_2012-11-16,28048.169899999997
10_87_2012-11-23,27856.963099999986
10_87_2012-11-30,27783.381900000015
10_87_2012-12-07,29154.217100000013
10_87_2012-12-14,27089.288799999995
10_87_2012-12-21,26550.429699999997
10_87_2012-12-28,27549.807399999994
10_87_2013-01-04,26447.114799999996
10_87_2013-01-11,26656.106700000004
10_87_2013-01-18,25522.96950000001
10_87_2013-01-25,24871.074000000022
10_87_2013-02-01,27970.52139999999
10_87_2013-02-08,30221.77649999997
10_87_2013-02-15,26951.8986
10_87_2013-02-22,25336.226500000008
10_87_2013-03-01,27167.827499999985
10_87_2013-03-08,27382.01009999999
10_87_2013-03-15,25855.885300000013
10_87_2013-03-22,24961.275600000008
10_87_2013-03-29,24546.73670000002
10_87_2013-04-05,26943.58849999999
10_87_2013-04-12,25575.49120000001
10_87_2013-04-19,24987.955300000027
10_87_2013-04-26,24863.976300000024
10_87_2013-05-03,25126.350499999993
10_87_2013-05-10,24502.889800000004
10_87_2013-05-17,23925.974700000006
10_87_2013-05-24,23896.77
10_87_2013-05-31,23568.1824
10_87_2013-06-07,26095.631700000005
10_87_2013-06-14,24150.233200000006
10_87_2013-06-21,24663.1086
10_87_2013-06-28,24391.7648
10_87_2013-07-05,25695.270200000006
10_87_2013-07-12,23675.3947
10_87_2013-07-19,24472.7032
10_87_2013-07-26,24026.0138
10_90_2012-11-02,15320.078700000004
10_90_2012-11-09,14797.534599999997
10_90_2012-11-16,14826.036499999993
10_90_2012-11-23,15357.640200000014
10_90_2012-11-30,14884.253900000003
10_90_2012-12-07,15310.685899999991
10_90_2012-12-14,15541.2267
10_90_2012-12-21,15438.732700000008
10_90_2012-12-28,14624.845800000012
10_90_2013-01-04,16125.284400000002
10_90_2013-01-11,16032.392800000003
10_90_2013-01-18,15846.311099999999
10_90_2013-01-25,15575.615799999994
10_90_2013-02-01,15657.625600000005
10_90_2013-02-08,15922.047700000001
10_90_2013-02-15,15771.399499999998
10_90_2013-02-22,15450.46019999999
10_90_2013-03-01,15488.830399999995
10_90_2013-03-08,15467.72109999999
10_90_2013-03-15,15446.613099999993
10_90_2013-03-22,14580.603999999992
10_90_2013-03-29,14645.602499999988
10_90_2013-04-05,15140.5133
10_90_2013-04-12,15196.6851
10_90_2013-04-19,14444.950299999995
10_90_2013-04-26,14247.060700000007
10_90_2013-05-03,17965.049400000007
10_90_2013-05-10,17849.027600000012
10_90_2013-05-17,17735.219600000004
10_90_2013-05-24,17992.72690000001
10_90_2013-05-31,18116.875
10_90_2013-06-07,18193.997900000013
10_90_2013-06-14,18397.308100000006
10_90_2013-06-21,18082.932900000003
10_90_2013-06-28,17781.517300000003
10_90_2013-07-05,18313.172500000008
10_90_2013-07-12,18265.903000000006
10_90_2013-07-19,17742.895700000005
10_90_2013-07-26,18108.509299999994
10_91_2012-11-02,12331.4526
10_91_2012-11-09,12563.140599999995
10_91_2012-11-16,11872.920600000001
10_91_2012-11-23,11591.18939999999
10_91_2012-11-30,11304.071500000002
10_91_2012-12-07,12334.400599999992
10_91_2012-12-14,12089.461899999997
10_91_2012-12-21,11421.872699999993
10_91_2012-12-28,9889.3711
10_91_2013-01-04,12048.062600000003
10_91_2013-01-11,12578.586400000004
10_91_2013-01-18,12494.770500000002
10_91_2013-01-25,12102.976000000002
10_91_2013-02-01,12502.315599999998
10_91_2013-02-08,12506.1885
10_91_2013-02-15,12356.3848
10_91_2013-02-22,11945.291100000006
10_91_2013-03-01,12086.996499999997
10_91_2013-03-08,11876.218999999997
10_91_2013-03-15,12137.986700000001
10_91_2013-03-22,11615.933500000001
10_91_2013-03-29,11348.457000000002
10_91_2013-04-05,12125.106799999994
10_91_2013-04-12,11746.280900000002
10_91_2013-04-19,11511.529999999997
10_91_2013-04-26,11350.711700000007
10_91_2013-05-03,15698.202899999998
10_91_2013-05-10,15472.251699999997
10_91_2013-05-17,15148.169099999997
10_91_2013-05-24,15107.639699999994
10_91_2013-05-31,14832.32819999999
10_91_2013-06-07,15813.699799999995
10_91_2013-06-14,15329.095299999995
10_91_2013-06-21,15010.641399999997
10_91_2013-06-28,14743.628599999996
10_91_2013-07-05,15893.671300000005
10_91_2013-07-12,15223.122999999998
10_91_2013-07-19,15015.6992
10_91_2013-07-26,14759.598799999994
10_92_2012-11-02,53360.280699999996
10_92_2012-11-09,54662.169700000006
10_92_2012-11-16,56546.96330000003
10_92_2012-11-23,56250.76850000001
10_92_2012-11-30,53269.13460000002
10_92_2012-12-07,55066.018500000006
10_92_2012-12-14,54588.95070000003
10_92_2012-12-21,52778.65430000001
10_92_2012-12-28,46147.92000000003
10_92_2013-01-04,50142.497
10_92_2013-01-11,52988.264999999985
10_92_2013-01-18,52691.48419999999
10_92_2013-01-25,52259.06139999997
10_92_2013-02-01,53835.2303
10_92_2013-02-08,56968.86849999999
10_92_2013-02-15,52688.02509999998
10_92_2013-02-22,52154.09579999998
10_92_2013-03-01,52202.787999999986
10_92_2013-03-08,51725.639399999985
10_92_2013-03-15,51905.09439999997
10_92_2013-03-22,50125.90280000001
10_92_2013-03-29,48984.08369999999
10_92_2013-04-05,50438.8887
10_92_2013-04-12,51666.588500000005
10_92_2013-04-19,50409.66960000003
10_92_2013-04-26,49559.97150000001
10_92_2013-05-03,57112.17560000002
10_92_2013-05-10,56728.131800000025
10_92_2013-05-17,54915.9726
10_92_2013-05-24,55251.4219
10_92_2013-05-31,53869.56010000001
10_92_2013-06-07,56825.59759999999
10_92_2013-06-14,55108.47040000003
10_92_2013-06-21,54205.2562
10_92_2013-06-28,53695.99989999998
10_92_2013-07-05,56728.3551
10_92_2013-07-12,55655.7736
10_92_2013-07-19,54832.25159999998
10_92_2013-07-26,54715.7716
10_93_2012-11-02,1193.6139000000005
10_93_2012-11-09,1240.5477999999996
10_93_2012-11-16,1125.7447
10_93_2012-11-23,1670.0253999999986
10_93_2012-11-30,1374.3529999999996
10_93_2012-12-07,1312.2238
10_93_2012-12-14,1143.8766
10_93_2012-12-21,1166.2941
10_93_2012-12-28,1247.7703000000004
10_93_2013-01-04,1319.6244000000006
10_93_2013-01-11,1297.2183000000007
10_93_2013-01-18,1258.0329
10_93_2013-01-25,1283.598
10_93_2013-02-01,1382.4668999999997
10_93_2013-02-08,1507.6307999999992
10_93_2013-02-15,1282.7557000000008
10_93_2013-02-22,1279.5716999999995
10_93_2013-03-01,1296.7111000000007
10_93_2013-03-08,1358.5003000000004
10_93_2013-03-15,1291.1464000000003
10_93_2013-03-22,1398.3153999999993
10_93_2013-03-29,1292.0635999999988
10_93_2013-04-05,1466.078099999999
10_93_2013-04-12,1274.274
10_93_2013-04-19,1180.4358999999995
10_93_2013-04-26,1219.2121999999995
10_93_2013-05-03,1876.8418999999985
10_93_2013-05-10,1902.9326999999985
10_93_2013-05-17,1763.957999999999
10_93_2013-05-24,1697.8832999999995
10_93_2013-05-31,1722.8780000000002
10_93_2013-06-07,1917.6257999999987
10_93_2013-06-14,1917.7040999999995
10_93_2013-06-21,1710.2014
10_93_2013-06-28,1699.6548000000005
10_93_2013-07-05,1976.5954999999985
10_93_2013-07-12,1914.8268999999993
10_93_2013-07-19,1802.4867999999994
10_93_2013-07-26,1761.7662999999998
10_94_2012-11-02,500.51929999999993
10_94_2012-12-07,859.0814999999999
10_94_2013-01-25,297.23510000000005
10_94_2013-02-15,696.0398999999998
10_94_2013-03-15,468.00119999999987
10_94_2013-03-22,354.8688
10_94_2013-05-10,1232.7824999999998
10_94_2013-05-17,902.5370999999998
10_94_2013-05-24,573.2831000000001
10_94_2013-05-31,616.7117
10_94_2013-06-21,494.2456999999998
10_94_2013-06-28,516.214
10_94_2013-07-05,495.53659999999996
10_94_2013-07-12,441.8683000000001
10_94_2013-07-19,545.8531
10_95_2012-11-02,66528.3584
10_95_2012-11-09,66831.60420000003
10_95_2012-11-16,64399.452600000026
10_95_2012-11-23,63407.114400000035
10_95_2012-11-30,65443.38029999999
10_95_2012-12-07,64866.2398
10_95_2012-12-14,63525.75690000003
10_95_2012-12-21,62084.1716
10_95_2012-12-28,57450.37720000002
10_95_2013-01-04,63836.083299999984
10_95_2013-01-11,64900.671500000004
10_95_2013-01-18,64158.45210000001
10_95_2013-01-25,64383.71850000003
10_95_2013-02-01,68920.97119999999
10_95_2013-02-08,69337.2515
10_95_2013-02-15,66336.03089999998
10_95_2013-02-22,66796.83400000006
10_95_2013-03-01,66655.65019999999
10_95_2013-03-08,68150.2469
10_95_2013-03-15,67781.9048
10_95_2013-03-22,69355.32799999996
10_95_2013-03-29,69157.0757
10_95_2013-04-05,69787.33189999998
10_95_2013-04-12,66867.03720000002
10_95_2013-04-19,66235.06350000003
10_95_2013-04-26,66381.71440000003
10_95_2013-05-03,73753.83309999999
10_95_2013-05-10,72855.72570000001
10_95_2013-05-17,73464.5521
10_95_2013-05-24,74337.8327
10_95_2013-05-31,73777.2484
10_95_2013-06-07,74858.7536
10_95_2013-06-14,75247.90790000005
10_95_2013-06-21,75128.30490000002
10_95_2013-06-28,74063.54860000004
10_95_2013-07-05,77459.02159999995
10_95_2013-07-12,73016.13530000002
10_95_2013-07-19,72677.65280000005
10_95_2013-07-26,72161.82079999999
10_96_2012-11-02,13619.933199999987
10_96_2012-11-09,13192.904799999988
10_96_2012-11-16,12988.73529999999
10_96_2012-11-23,13906.953099999986
10_96_2012-11-30,13417.693299999995
10_96_2012-12-07,12607.421999999986
10_96_2012-12-14,12722.546499999991
10_96_2012-12-21,12667.75579999999
10_96_2012-12-28,12606.298099999996
10_96_2013-01-04,11982.264599999995
10_96_2013-01-11,11745.387499999993
10_96_2013-01-18,11795.780999999992
10_96_2013-01-25,11894.211800000001
10_96_2013-02-01,11799.460699999994
10_96_2013-02-08,11938.61609999999
10_96_2013-02-15,11895.983599999994
10_96_2013-02-22,11951.875099999996
10_96_2013-03-01,11910.32799999999
10_96_2013-03-08,12327.438799999993
10_96_2013-03-15,12029.123899999997
10_96_2013-03-22,12746.5887
10_96_2013-03-29,12362.790700000003
10_96_2013-04-05,12280.115499999996
10_96_2013-04-12,11776.002299999995
10_96_2013-04-19,12059.444699999998
10_96_2013-04-26,12226.417499999998
10_96_2013-05-03,12119.200099999995
10_96_2013-05-10,11772.459899999994
10_96_2013-05-17,12025.981799999992
10_96_2013-05-24,12260.7327
10_96_2013-05-31,11815.768600000001
10_96_2013-06-07,12197.206199999997
10_96_2013-06-14,11894.5716
10_96_2013-06-21,12053.465399999997
10_96_2013-06-28,11873.985499999995
10_96_2013-07-05,12188.9587
10_96_2013-07-12,11921.121399999995
10_96_2013-07-19,12157.058199999996
10_96_2013-07-26,11966.512499999993
10_97_2012-11-02,5004.174799999998
10_97_2012-11-09,5045.720899999999
10_97_2012-11-16,4996.731600000005
10_97_2012-11-23,4735.295199999998
10_97_2012-11-30,4877.517700000002
10_97_2012-12-07,5131.901
10_97_2012-12-14,4977.319100000005
10_97_2012-12-21,4650.795200000004
10_97_2012-12-28,4486.618500000002
10_97_2013-01-04,4710.996400000002
10_97_2013-01-11,4818.1811000000025
10_97_2013-01-18,4642.913400000004
10_97_2013-01-25,4652.421900000005
10_97_2013-02-01,4816.0999
10_97_2013-02-08,5156.184200000001
10_97_2013-02-15,4704.8978000000025
10_97_2013-02-22,4652.699500000004
10_97_2013-03-01,4752.2896
10_97_2013-03-08,4871.5404
10_97_2013-03-15,4717.597400000002
10_97_2013-03-22,4716.163000000005
10_97_2013-03-29,4606.308100000004
10_97_2013-04-05,4769.538299999999
10_97_2013-04-12,4658.521100000002
10_97_2013-04-19,4620.181700000005
10_97_2013-04-26,4595.957400000006
10_97_2013-05-03,7060.446100000001
10_97_2013-05-10,6997.901400000002
10_97_2013-05-17,6730.716399999999
10_97_2013-05-24,6633.6399999999985
10_97_2013-05-31,6562.558600000002
10_97_2013-06-07,7009.4394999999995
10_97_2013-06-14,6769.730100000002
10_97_2013-06-21,6665.170899999998
10_97_2013-06-28,6593.357200000001
10_97_2013-07-05,7009.5893000000015
10_97_2013-07-12,6886.616300000002
10_97_2013-07-19,6608.151200000005
10_97_2013-07-26,6542.685200000004
10_98_2012-11-02,526.2940999999997
10_98_2012-11-09,566.4828999999997
10_98_2012-11-16,539.8328999999998
10_98_2012-11-23,617.7500000000001
10_98_2012-11-30,568.3140999999999
10_98_2012-12-07,456.2223999999998
10_98_2012-12-14,383.6551
10_98_2012-12-21,415.5092999999999
10_98_2012-12-28,269.52560000000005
10_98_2013-01-04,298.81580000000014
10_98_2013-01-11,192.3030000000001
10_98_2013-01-18,217.69609999999994
10_98_2013-01-25,227.41259999999994
10_98_2013-02-01,295.22739999999993
10_98_2013-02-08,344.8919999999998
10_98_2013-02-15,234.85779999999994
10_98_2013-02-22,328.11649999999986
10_98_2013-03-01,244.43939999999986
10_98_2013-03-08,383.0239999999998
10_98_2013-03-15,296.75970000000007
10_98_2013-03-22,345.0053999999998
10_98_2013-03-29,370.13929999999976
10_98_2013-04-05,299.4764
10_98_2013-04-12,255.0988
10_98_2013-04-19,319.1741000000001
10_98_2013-04-26,330.4847000000001
10_98_2013-05-03,188.12769999999992
10_98_2013-05-10,195.82039999999998
10_98_2013-06-28,172.27959999999996
10_98_2013-07-05,222.15659999999997
10_98_2013-07-12,175.0293
10_98_2013-07-19,205.77489999999995
10_98_2013-07-26,259.94040000000007
10_99_2012-11-30,551.7421999999999
10_99_2012-12-07,501.9567999999997
10_99_2013-01-25,209.20339999999996
10_99_2013-02-08,381.7571999999998
10_99_2013-05-17,174.15709999999999
10_99_2013-05-24,234.56380000000004
11_1_2012-11-02,32911.58289999999
11_1_2012-11-09,20324.256399999995
11_1_2012-11-16,20296.47870000001
11_1_2012-11-23,23655.273800000014
11_1_2012-11-30,28779.252700000005
11_1_2012-12-07,24222.955699999995
11_1_2012-12-14,31446.115399999973
11_1_2012-12-21,36590.99999999998
11_1_2012-12-28,22562.63020000001
11_1_2013-01-04,18813.378800000002
11_1_2013-01-11,19560.9352
11_1_2013-01-18,18772.434200000003
11_1_2013-01-25,16630.384300000005
11_1_2013-02-01,22936.4579
11_1_2013-02-08,24091.890799999997
11_1_2013-02-15,24861.16939999998
11_1_2013-02-22,24205.885199999982
11_1_2013-03-01,18563.679699999993
11_1_2013-03-08,21083.2841
11_1_2013-03-15,18293.275700000002
11_1_2013-03-22,22625.983799999998
11_1_2013-03-29,23570.668
11_1_2013-04-05,36511.35919999999
11_1_2013-04-12,27857.287699999997
11_1_2013-04-19,20134.802399999993
11_1_2013-04-26,18215.066999999992
11_1_2013-05-03,34205.64079999997
11_1_2013-05-10,35267.44319999997
11_1_2013-05-17,32551.941799999986
11_1_2013-05-24,31123.881099999984
11_1_2013-05-31,31331.384199999982
11_1_2013-06-07,32637.56559999999
11_1_2013-06-14,31868.59069999998
11_1_2013-06-21,31869.25759999999
11_1_2013-06-28,32072.884799999985
11_1_2013-07-05,31973.956999999988
11_1_2013-07-12,32032.867399999985
11_1_2013-07-19,31486.356500000005
11_1_2013-07-26,31625.638099999996
11_2_2012-11-02,54853.35309999999
11_2_2012-11-09,52882.40649999998
11_2_2012-11-16,52915.994399999974
11_2_2012-11-23,52179.80759999997
11_2_2012-11-30,53796.61499999997
11_2_2012-12-07,52576.85509999998
11_2_2012-12-14,49857.47409999996
11_2_2012-12-21,53483.58919999996
11_2_2012-12-28,51163.541199999985
11_2_2013-01-04,54912.26449999996
11_2_2013-01-11,54741.89949999996
11_2_2013-01-18,54036.68519999997
11_2_2013-01-25,53543.48199999999
11_2_2013-02-01,56960.78649999997
11_2_2013-02-08,57199.96249999998
11_2_2013-02-15,56790.26989999999
11_2_2013-02-22,56654.115300000005
11_2_2013-03-01,57494.04869999996
11_2_2013-03-08,57514.10999999994
11_2_2013-03-15,56114.98549999999
11_2_2013-03-22,54204.625099999976
11_2_2013-03-29,54098.538100000005
11_2_2013-04-05,56268.146499999995
11_2_2013-04-12,56063.191199999965
11_2_2013-04-19,53287.30919999999
11_2_2013-04-26,52642.587899999984
11_2_2013-05-03,81885.56720000002
11_2_2013-05-10,81632.16670000003
11_2_2013-05-17,81160.43250000005
11_2_2013-05-24,81542.69420000004
11_2_2013-05-31,80086.86390000004
11_2_2013-06-07,82669.25740000002
11_2_2013-06-14,81728.18000000004
11_2_2013-06-21,81872.00400000006
11_2_2013-06-28,81109.5403
11_2_2013-07-05,82165.46770000001
11_2_2013-07-12,81670.80300000003
11_2_2013-07-19,81622.36970000002
11_2_2013-07-26,81370.9069
11_3_2012-11-02,12073.141900000002
11_3_2012-11-09,11008.9429
11_3_2012-11-16,11292.313500000004
11_3_2012-11-23,10835.637399999992
11_3_2012-11-30,12079.469599999997
11_3_2012-12-07,12355.225799999998
11_3_2012-12-14,14137.385999999997
11_3_2012-12-21,15513.508100000008
11_3_2012-12-28,11801.063599999996
11_3_2013-01-04,14870.5201
11_3_2013-01-11,15056.109199999999
11_3_2013-01-18,15667.971900000006
11_3_2013-01-25,15014.028600000001
11_3_2013-02-01,13291.487999999996
11_3_2013-02-08,14722.671799999996
11_3_2013-02-15,13106.174599999995
11_3_2013-02-22,12857.348499999995
11_3_2013-03-01,11960.104700000007
11_3_2013-03-08,11842.381099999999
11_3_2013-03-15,11685.345999999998
11_3_2013-03-22,12009.835899999996
11_3_2013-03-29,12005.6187
11_3_2013-04-05,11732.532799999997
11_3_2013-04-12,11513.667099999999
11_3_2013-04-19,12429.816699999998
11_3_2013-04-26,12812.650799999994
11_3_2013-05-03,19074.966200000003
11_3_2013-05-10,17971.777200000004
11_3_2013-05-17,18443.118399999996
11_3_2013-05-24,19856.17779999999
11_3_2013-05-31,23699.497300000003
11_3_2013-06-07,17879.390600000006
11_3_2013-06-14,19004.467399999994
11_3_2013-06-21,19845.806900000003
11_3_2013-06-28,21894.116299999998
11_3_2013-07-05,20733.92220000002
11_3_2013-07-12,24575.228499999987
11_3_2013-07-19,36523.77369999998
11_3_2013-07-26,37481.81579999999
11_4_2012-11-02,28614.178800000027
11_4_2012-11-09,27991.605100000008
11_4_2012-11-16,27748.276500000018
11_4_2012-11-23,35673.62899999998
11_4_2012-11-30,29079.364299999994
11_4_2012-12-07,27506.132999999998
11_4_2012-12-14,26239.861499999988
11_4_2012-12-21,27659.07649999999
11_4_2012-12-28,28288.749999999996
11_4_2013-01-04,29761.785299999992
11_4_2013-01-11,28477.02310000002
11_4_2013-01-18,27713.925400000015
11_4_2013-01-25,27387.39530000001
11_4_2013-02-01,29349.346399999988
11_4_2013-02-08,29018.910400000015
11_4_2013-02-15,28362.878700000016
11_4_2013-02-22,28138.789200000014
11_4_2013-03-01,29240.085200000023
11_4_2013-03-08,28921.579900000015
11_4_2013-03-15,27738.595200000003
11_4_2013-03-22,27592.371199999998
11_4_2013-03-29,26740.123100000004
11_4_2013-04-05,29022.750300000007
11_4_2013-04-12,28750.015200000013
11_4_2013-04-19,27297.183399999998
11_4_2013-04-26,26582.741900000005
11_4_2013-05-03,48860.8937
11_4_2013-05-10,47476.49680000001
11_4_2013-05-17,47134.05169999998
11_4_2013-05-24,46916.43839999999
11_4_2013-05-31,46255.7911
11_4_2013-06-07,48641.379400000005
11_4_2013-06-14,47434.09549999998
11_4_2013-06-21,47014.88259999997
11_4_2013-06-28,47082.10769999999
11_4_2013-07-05,49376.19810000001
11_4_2013-07-12,47630.9001
11_4_2013-07-19,47819.7292
11_4_2013-07-26,47705.2218
11_5_2012-11-02,38562.06759999999
11_5_2012-11-09,38702.2912
11_5_2012-11-16,35439.71369999999
11_5_2012-11-23,95620.54650000004
11_5_2012-11-30,48452.86929999999
11_5_2012-12-07,46420.325899999996
11_5_2012-12-14,51428.26399999999
11_5_2012-12-21,69633.14580000001
11_5_2012-12-28,45905.8313
11_5_2013-01-04,28023.245400000003
11_5_2013-01-11,29719.8341
11_5_2013-01-18,28714.519499999988
11_5_2013-01-25,28683.82339999999
11_5_2013-02-01,32733.752399999987
11_5_2013-02-08,36078.06159999998
11_5_2013-02-15,36326.6773
11_5_2013-02-22,37304.56340000001
11_5_2013-03-01,36023.3287
11_5_2013-03-08,34665.913400000005
11_5_2013-03-15,34297.71349999998
11_5_2013-03-22,31565.13679999999
11_5_2013-03-29,33501.86989999998
11_5_2013-04-05,34086.967000000004
11_5_2013-04-12,31564.76339999999
11_5_2013-04-19,30821.527399999984
11_5_2013-04-26,31615.909399999986
11_5_2013-05-03,40148.2277
11_5_2013-05-10,41699.97859999999
11_5_2013-05-17,39713.500299999985
11_5_2013-05-24,43783.308499999956
11_5_2013-05-31,46776.02069999995
11_5_2013-06-07,47064.683999999965
11_5_2013-06-14,47209.61089999994
11_5_2013-06-21,45611.19749999995
11_5_2013-06-28,38256.200899999974
11_5_2013-07-05,45834.30699999996
11_5_2013-07-12,38854.29839999999
11_5_2013-07-19,37102.236600000004
11_5_2013-07-26,39538.191999999995
